host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,,
0,11,1,10,5,6,6,29,20,1125,5,5,5,5,5,5,0,29,,
0,3,2,5,1,1,4,18,1,1125,5,5,5,5,5,5,1,6,,
0,3,2,3,1,1,2,15,1,1125,5,5,5,5,5,5,1,6,,
0,1,2,3,2,1,2,2,1,1125,5,5,5,5,5,5,1,4,,
0,5,2,3,1,2,4,2,1,40,5,5,5,5,5,5,1,1,,
0,21,1,4,1,1,3,4,5,30,5,5,5,5,5,5,1,2,,
0,15,2,3,3,2,2,1,1,1125,10,9,10,10,10,10,1,1,,
0,5,1,2,1,1,0,2,7,1125,10,10,10,10,10,10,0,1,,
1,21,1,3,1,1,0,3,5,365,10,9,10,10,10,10,0,3,,
0,3,2,4,1,1,3,18,1,1125,5,5,5,5,5,5,1,6,,
0,23,1,10,2,4,5,7,1,1125,10,10,10,10,10,10,1,1,,
0,1,2,2,1,1,1,2,1,5,5,5,5,5,5,5,0,1,,
0,6,2,2,1,2,3,1,1,1125,10,10,10,10,10,10,0,1,,
0,5,1,4,1,2,3,7,3,1125,5,5,5,5,5,5,1,1,,
0,2,1,3,1,1,3,3,4,1000,5,5,5,5,5,5,1,1,,
0,3,2,2,1,1,4,2,2,1125,5,5,5,5,5,5,1,1,,
1,1,1,4,1,1,2,5,1,28,10,6,10,10,9,9,0,3,,
0,4,2,2,1,2,2,1,1,1125,5,5,5,5,5,5,1,1,,
0,1,1,2,1,1,1,2,1,1125,10,10,10,10,9,9,1,1,,
0,28,1,5,1,3,3,3,15,120,5,5,5,5,5,5,0,1,,
0,2,1,3,1,1,1,3,3,1125,5,5,5,5,5,5,1,4,,
0,5,1,3,1,1,2,2,26,80,10,10,10,10,10,10,0,1,,
0,2,2,2,1,1,1,2,2,1125,5,5,5,5,5,5,1,4,,
0,13,1,4,1,2,3,5,1,1125,2,2,6,6,6,3,1,2,,
0,1,1,4,1,1,3,3,2,1125,10,9,10,10,9,10,1,1,,
1,4,1,2,1,1,1,2,1,30,10,10,10,10,10,10,1,2,,
1,1,1,4,1,1,2,6,3,1125,10,10,10,10,9,10,1,13,,
0,5,2,5,1,1,1,2,1,60,10,10,10,10,10,10,1,1,,
1,1,1,4,1,1,2,5,3,1125,5,5,5,5,5,5,1,13,,
1,1,1,4,1,1,1,5,3,1125,10,10,10,10,10,10,1,13,,
0,2,2,2,1,1,1,5,1,1125,5,5,5,5,5,5,1,1,,
0,3,1,11,2,4,10,9,2,1125,5,5,5,5,5,5,0,4,,
0,17,1,5,2,4,5,4,5,1125,10,8,10,10,8,10,0,1,,
0,1,2,3,1,1,2,2,1,1125,5,5,5,5,5,5,1,14,,
0,5,1,3,1,1,1,3,5,1125,5,5,5,5,5,5,1,2,,
1,4,2,2,1,1,1,4,1,16,10,9,10,10,10,10,0,1,,
0,1,1,4,2,1,1,5,3,1125,5,5,5,5,5,5,1,17,,
0,5,2,3,1,1,3,3,1,15,5,5,5,5,5,5,1,1,,
0,2,2,2,1,1,1,2,2,1125,6,6,6,5,8,5,1,4,,
0,3,2,1,1,1,1,4,1,1125,5,5,5,5,5,5,1,6,,
0,2,1,2,1,1,1,7,3,1125,5,5,5,5,5,5,1,2,,
1,2,1,3,1,1,3,5,5,1125,10,10,10,10,10,10,1,22,,
0,1,2,1,4,4,11,4,1,1125,5,5,5,5,5,5,1,1,,
1,1,1,4,2,1,1,5,2,1125,10,10,10,10,10,10,0,4,,
0,7,1,4,2,2,4,6,15,30,5,5,5,5,5,5,1,1,,
0,5,1,4,1,2,2,6,1,365,5,5,5,5,5,5,0,3,,
0,4,2,2,1,1,1,3,1,1125,5,5,5,5,5,5,0,1,,
0,2,2,3,1,3,2,2,1,1125,5,5,5,5,5,5,1,1,,
0,4,1,4,1,2,2,3,3,1125,10,10,10,10,10,10,1,3,,
0,20,1,3,1,1,2,2,1,365,9,9,10,10,8,9,1,2,,
0,26,2,16,18,50,42,3,1,1125,5,5,5,5,5,5,1,1,,
0,1,1,2,1,1,1,2,1,1125,9,9,9,10,10,9,1,14,,
0,2,2,2,1,1,1,5,1,3,5,5,5,5,5,5,0,1,,
0,5,1,3,1,2,1,3,3,1125,10,10,10,10,10,10,0,1,,
0,13,1,5,1,2,5,5,1,1125,5,5,5,5,5,5,1,1,,
0,4,2,4,2,2,4,1,1,350,9,9,10,10,10,9,0,2,,
0,7,2,2,2,1,1,1,2,30,5,5,5,5,5,5,1,1,,
0,1,1,4,1,1,1,3,3,365,10,10,10,10,10,10,0,6,,
0,10,1,6,3,3,5,15,3,1125,5,5,5,5,5,5,1,1,,
0,23,1,4,1,1,2,2,1,10,5,5,5,5,5,5,1,1,,
0,2,1,2,1,1,0,2,1,1125,10,9,10,10,10,10,1,4,,
0,1,2,3,1,1,1,2,1,1125,5,5,5,5,5,5,1,7,,
0,34,1,5,2,3,4,3,3,1125,10,8,10,10,10,10,0,1,,
1,1,1,4,2,1,1,5,2,1125,9,10,10,10,10,9,1,4,,
1,1,1,4,2,1,1,6,2,1125,10,10,10,10,10,10,1,4,,
1,1,1,4,1,1,1,4,2,1125,10,10,10,10,10,10,1,4,,
0,1,1,3,1,1,1,3,1,1125,10,9,10,10,10,10,0,3,,
0,1,2,1,1,1,1,2,1,60,5,5,5,5,5,5,1,4,,
0,1,1,4,2,1,1,5,3,1125,5,5,5,5,5,5,1,17,,
0,9,1,3,1,1,3,10,1,1125,5,5,5,5,5,5,1,1,,
0,1,1,16,4,4,4,16,3,1125,5,5,5,5,5,5,0,17,,
0,1,2,2,1,1,2,3,1,30,5,5,5,5,5,5,1,4,,
0,6,2,2,2,1,1,1,1,1125,10,10,10,10,10,10,1,1,,
0,4,1,4,1,1,2,3,2,90,10,9,10,10,10,9,1,2,,
0,1,1,3,1,1,1,2,1,1125,10,9,10,10,10,10,1,2,,
0,1,2,3,1,1,2,2,2,30,5,5,5,5,5,5,0,2,,
0,20,1,4,1,2,2,11,1,1125,5,5,5,5,5,5,1,1,,
0,30,1,3,1,1,1,6,2,1125,10,10,10,10,10,10,1,6,,
1,1,1,4,1,1,2,4,1,365,9,10,10,10,10,9,1,11,,
1,1,1,3,1,1,2,4,1,365,10,10,10,10,10,10,1,11,,
1,1,1,3,1,1,2,9,1,365,10,9,10,10,10,9,1,11,,
1,1,1,2,1,1,2,4,1,365,10,10,10,10,10,10,1,11,,
1,1,1,3,1,1,2,4,1,365,10,10,10,10,10,10,1,11,,
0,17,1,4,1,2,3,5,1,30,5,5,5,5,5,5,1,1,,
0,1,1,2,1,1,0,2,1,1125,10,10,10,10,10,10,1,2,,
0,8,2,2,1,1,1,1,1,1125,10,10,10,10,10,10,0,1,,
0,1,2,1,1,1,2,1,1,30,5,5,5,5,5,5,1,1,,
0,1,1,4,1,1,4,6,2,1125,2,10,10,8,6,6,1,1,,
0,4,1,5,2,3,3,5,3,1125,10,10,10,10,10,9,1,1,,
0,2,2,2,1,1,0,2,2,1125,5,5,5,5,5,5,1,1,,
0,10,2,2,1,20,1,2,1,28,9,10,10,10,9,10,1,2,,
0,8,1,5,1,2,2,3,30,1125,5,5,5,5,5,5,0,18,,
0,4,1,2,1,1,2,3,3,1125,5,5,5,5,5,5,1,3,,
0,2,2,2,1,1,2,1,1,1125,5,5,5,5,5,5,1,1,,
0,2,1,3,1,1,1,6,15,120,5,5,5,5,5,5,0,1,,
0,5,1,2,1,1,1,4,1,365,5,5,5,5,5,5,0,1,,
0,2,1,3,1,1,2,5,1,30,10,10,10,10,10,10,1,14,,
0,2,2,1,1,2,0,1,1,30,5,5,5,5,5,5,0,1,,
0,12,2,4,2,1,4,5,1,1125,5,5,5,5,5,5,1,2,,
0,1,2,2,9,9,0,3,1,1125,5,5,5,5,5,5,1,1,,
0,31,2,2,1,1,1,2,2,28,10,10,10,10,10,10,0,2,,
0,12,1,2,1,1,1,2,1,1125,5,5,5,5,5,5,0,3,,
0,1,2,1,1,1,1,2,4,30,10,10,10,10,10,10,0,2,,
0,14,2,3,1,1,4,1,1,10,5,5,5,5,5,5,1,1,,
0,1,1,5,1,1,3,3,3,1125,10,10,10,10,10,10,0,8,,
0,1,1,7,1,2,5,3,3,1125,10,10,10,10,10,10,0,8,,
0,4,2,1,1,1,1,2,30,365,5,5,5,5,5,5,0,1,,
0,1,2,1,1,1,1,1,4,30,7,7,9,9,9,7,1,2,,
1,2,1,4,1,1,1,4,1,1125,5,5,5,5,5,5,1,5,,
0,12,1,2,1,1,1,2,1,1125,5,5,5,5,5,5,0,3,,
0,19,1,8,3,4,5,26,1,1125,8,10,10,10,10,10,0,1,,
0,22,1,3,2,2,3,2,15,90,5,5,5,5,5,5,1,2,,
0,4,1,6,1,3,3,3,3,1125,9,9,10,10,10,9,1,3,,
0,2,1,3,1,1,1,3,7,1111,5,5,5,5,5,5,1,5,,
0,4,1,6,1,3,3,3,3,1125,10,10,10,10,9,10,1,3,,
0,2,1,3,1,1,2,10,5,92,5,5,5,5,5,5,0,1,,
0,4,2,2,22.5,22,22,3,1,1125,5,5,5,5,5,5,1,2,,
0,21,1,6,2,2,4,7,7,365,5,5,5,5,5,5,1,1,,
0,2,1,3,1,1,2,4,3,1125,5,5,5,5,5,5,1,5,,
0,6,1,2,1,1,2,2,1,1125,5,5,5,5,5,5,1,1,,
0,14,4,4,1,1,2,2,1,40,5,5,5,5,5,5,0,3,,
0,2,1,3,1,2,2,8,15,90,5,5,5,5,5,5,1,3,,
0,4,2,2,1,1,2,1,1,1125,5,5,5,5,5,5,1,2,,
0,14,2,3,1,1,1,2,1,60,7,9,9,9,9,9,1,3,,
1,4,1,3,1,1,0,2,1,30,10,10,10,10,10,10,0,2,,
0,4,1,4,1,1,3,2,3,60,5,5,5,5,5,5,1,1,,
0,15,2,2,1,1,1,1,1,2,5,5,5,5,5,5,0,1,,
0,1,1,4,1,1,2,4,1,30,8,8,10,10,10,10,0,2,,
0,3,1,8,3,4,4,6,3,1125,9,10,9,10,9,9,0,29,,
0,5,1,7,2.5,2,5,22,1,1125,10,10,10,10,10,10,1,2,,
0,2,1,7,1,3,6,8,1,1125,5,5,5,5,5,5,1,2,,
0,22,1,2,1,2,2,5,30,1125,5,5,5,5,5,5,1,1,,
0,4,1,2,1,1,1,6,2,60,10,10,10,10,10,10,1,1,,
0,4,2,1,1,1,1,1,1,15,5,5,5,5,5,5,1,1,,
0,2,1,3,1,1,2,4,2,1125,5,5,5,5,5,5,1,4,,
0,3,1,4,2,1,1,2,1,365,10,9,10,10,10,10,0,1,,
1,32,1,8,2,4,4,26,5,1125,5,5,5,5,5,5,1,19,,
0,23,1,6,2.5,3,5,6,5,40,10,10,10,10,10,10,0,1,,
0,15,2,2,1,1,1,2,1,365,10,8,10,10,10,9,0,2,,
1,4,1,4,2,2,4,5,7,1125,10,10,10,10,10,10,0,3,,
1,2,1,4,1,1,1,4,1,1125,10,9,10,10,9,9,1,5,,
0,7,1,4,2,3,3,2,12,365,10,9,10,10,10,10,1,8,,
0,4,2,2,1,2,2,1,1,1125,5,5,5,5,5,5,1,1,,
1,8,1,3,1,1,1,4,1,1125,6,10,10,10,8,8,1,5,,
1,2,1,3,1,1,1,3,1,1125,10,10,10,10,10,10,1,5,,
0,30,1,3,1,1,1,6,2,1125,5,5,5,5,5,5,1,6,,
0,1,1,3,1,1,2,3,1,90,9,8,9,9,9,8,1,3,,
0,1,1,3,1,1,2,3,2,7,5,5,5,5,5,5,1,1,,
1,1,1,4,1,1,1,2,1,365,10,6,10,10,8,8,0,9,,
0,3,2,4,2,2,2,4,3,1125,5,5,5,5,5,5,0,1,,
0,20,2,1,1,1,0,2,1,3,5,5,5,5,5,5,1,1,,
0,1,1,3,1,1,2,4,3,15,9,9,9,9,10,9,0,1,,
1,2,2,2,1,1,1,1,5,1125,5,5,5,5,5,5,0,4,,
0,5,1,3,1,1,2,5,2,1125,10,9,10,10,10,9,0,1,,
0,2,1,4,1,1,2,3,3,1125,5,5,5,5,5,5,0,17,,
1,1,1,3,1,1,2,3,1,1125,10,10,10,10,10,10,1,4,,
1,1,1,3,1,1,0,4,1,1125,5,5,5,5,5,5,1,4,,
0,6,2,16,8,8,10,3,1,1125,5,5,5,5,5,5,1,1,,
1,2,1,3,1,1,1,4,1,1125,10,10,10,10,10,10,1,5,,
0,1,1,3,1,1,4,3,10,90,5,5,5,5,5,5,1,3,,
0,3,2,1,1,1,1,2,1,1125,5,5,5,5,5,5,1,1,,
0,1,2,2,1,1,1,1,1,1125,10,9,10,10,10,10,1,1,,
0,5,2,2,1,1,1,2,1,15,8,10,10,10,10,10,1,2,,
0,16,2,4,1,2,2,16,1,1125,5,5,5,5,5,5,0,5,,
0,24,1,16,4.5,1,0,3,2,1125,10,10,10,10,10,10,1,6,,
1,4,1,4,1,1,2,4,1,1125,10,10,10,10,10,10,0,7,,
0,1,1,16,1,1,1,2,1,30,5,5,5,5,5,5,1,7,,
0,2,1,2,1,2,2,2,29,182,5,5,5,5,5,5,0,1,,
0,2,1,4,1,1,2,3,3,1125,5,5,5,5,5,5,0,17,,
0,15,1,4,2,2,1,13,3,5,5,5,5,5,5,5,1,1,,
0,1,2,2,1,1,2,2,365,1125,5,5,5,5,5,5,1,1,,
0,1,1,4,1,1,2,6,3,1125,10,9,10,10,10,9,0,8,,
0,2,1,7,2,3,3,21,1,365,5,5,5,5,5,5,0,18,,
0,2,1,3,1,1,1,8,1,365,10,10,10,10,10,9,0,18,,
0,2,1,3,1,1,1,7,1,365,10,10,10,10,10,10,1,18,,
0,2,1,4,2,2,1,14,7,1125,5,5,5,5,5,5,0,18,,
0,3,1,3,1,1,2,3,1,1125,5,5,5,5,5,5,1,7,,
0,5,2,2,1,1,1,1,1,14,10,10,10,10,10,10,0,1,,
0,25,1,2,1,1,1,9,1,1125,5,5,5,5,5,5,1,4,,
1,1,1,4,2,2,2,18,1,1125,10,10,10,10,10,9,1,11,,
0,34,1,9,4.5,5,3,12,1,15,10,10,10,10,10,10,0,1,,
0,20,2,2,1,1,2,1,2,1125,5,5,5,5,5,5,1,2,,
0,1,1,2,1,1,2,2,1,365,10,10,10,10,10,10,1,11,,
0,1,1,3,1,1,2,3,1,365,9,9,10,9,10,9,1,11,,
0,1,1,4,1,2,4,4,1,365,10,9,9,10,10,10,1,11,,
0,23,1,2,1,2,2,4,1,1125,10,10,10,10,10,10,1,2,,
0,2,2,1,1,1,1,1,1,1125,5,5,5,5,5,5,1,1,,
0,7,1,4,2,1,2,3,1,1125,5,5,5,5,5,5,1,1,,
0,15,4,5,1,1,5,2,1,112,5,5,5,5,5,5,1,2,,
0,2,1,4,1,2,2,3,2,1125,10,10,10,10,10,10,0,1,,
0,6,1,8,2,4,7,28,2,1125,5,5,5,5,5,5,1,4,,
0,14,2,1,2.5,1,2,1,5,60,5,5,5,5,5,5,0,1,,
0,6,2,2,1,1,1,1,1,3,5,5,5,5,5,5,1,1,,
0,4,2,2,1,1,3,1,1,10,5,5,5,5,5,5,1,1,,
0,15,2,2,1,1,1,1,1,10,5,5,5,5,5,5,1,1,,
1,1,1,4,2,1,1,8,2,1125,10,10,10,10,10,10,1,9,,
0,16,1,3,1,1,2,3,7,365,10,10,10,10,10,10,0,2,,
0,4,1,4,1,1,1,3,2,365,5,5,5,5,5,5,1,2,,
0,4,2,16,2,2,3,2,1,1125,5,5,5,5,5,5,1,1,,
0,5,1,3,1,1,1,3,2,1125,10,10,10,10,10,10,1,1,,
0,3,1,4,1,2,2,3,2,365,10,10,10,10,10,10,1,3,,
0,20,2,2,1,1,0,3,1,1125,5,5,5,5,5,5,1,2,,
0,6,2,1,1,1,1,1,1,1125,8,10,10,10,10,8,0,1,,
0,2,1,4,2,1,3,3,4,365,8,10,10,4,8,10,0,3,,
0,13,1,3,2,2,5,5,2,1125,5,5,5,5,5,5,1,1,,
0,17,1,6,1,2,4,3,1,1125,7,7,7,7,7,7,1,3,,
0,27,1,5,2,3,3,7,2,1125,10,10,10,10,10,8,1,1,,
0,2,1,3,1,1,1,8,1,365,5,5,5,5,5,5,1,18,,
0,8,1,7,1,2,0,2,15,365,5,5,5,5,5,5,0,18,,
0,4,2,1,1,1,1,3,1,7,5,5,5,5,5,5,0,1,,
0,16,2,1,1,1,1,1,10,30,5,5,5,5,5,5,1,2,,
1,1,1,4,1,1,2,4,2,1125,10,10,10,10,10,10,1,6,,
0,2,2,1,1,1,1,1,1,365,5,5,5,5,5,5,1,1,,
1,18,1,8,2,3,4,9,1,1125,5,5,5,5,5,5,1,2,,
0,5,2,4,1,2,2,1,1,1125,5,5,5,5,5,5,1,1,,
1,1,1,4,1,1,2,4,2,1125,5,5,5,5,5,5,1,6,,
0,5,1,4,1,1,2,4,4,1125,5,5,5,5,5,5,1,1,,
1,1,1,4,1,1,2,4,2,1125,5,5,5,5,5,5,1,6,,
0,3,1,4,1,1,4,3,2,1125,10,10,10,10,10,8,1,3,,
1,4,2,2,1,1,1,2,1,45,10,9,10,10,10,10,1,11,,
0,2,1,4,1,1,1,3,10,1125,5,5,5,5,5,5,0,9,,
0,1,2,4,1,1,1,2,1,1125,5,5,5,5,5,5,1,1,,
0,2,1,5,1,2,2,4,1,1125,5,5,5,5,5,5,1,1,,
0,4,2,2,1,3,4,7,2,365,10,10,10,10,10,10,0,3,,
1,1,1,4,2,2,2,30,3,1125,10,10,10,10,10,10,0,1,,
1,1,1,4,1,1,1,4,3,1125,10,10,10,10,10,10,1,46,,
0,2,1,2,1,1,1,7,1,1125,10,10,8,9,9,9,1,25,,
0,2,1,3,1,1,1,8,1,1125,5,5,5,5,5,5,1,25,,
0,5,2,2,1,1,3,12,2,1125,5,5,5,5,5,5,0,1,,
0,2,1,4,1,2,3,14,1,1125,5,5,5,5,5,5,1,25,,
0,5,2,1,1,1,1,1,90,1125,5,5,5,5,5,5,0,3,,
0,2,2,1,1,2,1,1,2,1125,5,5,5,5,5,5,1,1,,
0,31,2,1,1,1,1,1,2,28,5,5,5,5,5,5,1,2,,
0,2,2,2,1,2,1,1,2,1125,5,5,5,5,5,5,0,2,,
0,13,1,2,1,1,1,4,1,1125,6,6,10,10,8,8,1,2,,
0,1,1,3,1,1,2,3,1,1125,10,10,10,10,10,10,0,11,,
0,7,1,4,1,2,3,2,1,365,10,10,10,10,10,10,1,14,,
0,4,2,2,1,2,2,2,1,7,5,5,5,5,5,5,1,1,,
0,8,1,2,1,1,1,3,10,365,5,5,5,5,5,5,1,1,,
0,2,2,1,1,1,2,1,1,1125,5,5,5,5,5,5,0,2,,
0,1,2,2,1,1,0,2,1,60,5,5,5,5,5,5,1,5,,
0,11,1,2,1,2,4,4,2,1125,5,5,5,5,5,5,1,1,,
0,1,2,4,1,2,2,23,1,1125,10,10,10,10,10,10,1,6,,
0,2,1,3,1,1,3,3,1,60,10,10,10,10,10,10,0,1,,
0,1,1,6,1,2,6,37,3,60,5,5,5,5,5,5,0,1,,
0,1,2,4,2,1,4,2,1,90,5,5,5,5,5,5,1,5,,
0,1,2,2,1,1,1,1,1,60,10,10,10,10,10,10,1,5,,
0,7,1,6,2.5,3,6,7,180,360,5,5,5,5,5,5,0,1,,
0,1,1,4,1,1,1,3,6,1125,8,8,10,6,10,8,1,3,,
0,1,1,2,1,1,1,3,28,1125,10,8,10,8,8,10,1,3,,
0,17,2,4,1,2,4,2,1,365,5,5,5,5,5,5,0,1,,
0,9,2,2,1,2,2,2,1,1125,10,10,10,10,10,10,1,1,,
0,1,1,2,1,1,1,2,3,1125,9,9,10,9,10,9,1,8,,
0,7,1,2,1,1,2,3,3,1125,5,5,5,5,5,5,0,5,,
0,9,2,1,2,1,0,2,1,365,5,5,5,5,5,5,0,2,,
0,21,1,4,1,1,2,3,4,1125,10,10,10,10,10,9,0,2,,
0,9,2,2,1,1,1,2,1,1125,5,5,5,5,5,5,1,1,,
0,1,2,2,1,1,1,12,1,1125,5,5,5,5,5,5,1,6,,
0,2,2,2,1,10,2,9,1,1125,5,5,5,5,5,5,1,1,,
1,1,1,4,1,1,2,4,2,1125,5,5,5,5,5,5,1,6,,
0,1,2,4,1,2,2,21,1,1125,5,5,5,5,5,5,1,6,,
0,2,2,2,2,2,2,2,1,1125,5,5,5,5,5,5,1,1,,
0,8,2,2,1,1,1,2,3,8,5,5,5,5,5,5,1,1,,
0,2,1,6,1,2,6,5,1,3,5,5,5,5,5,5,0,1,,
0,9,4,2,1,1,2,1,1,10,5,5,5,5,5,5,0,1,,
0,8,2,1,1,1,1,1,1,1125,5,5,5,5,5,5,1,2,,
0,5,2,2,1,1,1,2,1,10,10,10,10,9,10,10,1,2,,
0,4,1,3,1,1,1,3,2,60,10,9,10,10,10,10,1,1,,
0,2,2,1,1,1,1,1,1,7,5,5,5,5,5,5,0,1,,
0,2,1,3,1,1,2,3,1,30,5,5,5,5,5,5,0,1,,
0,3,1,5,1,2,11,5,2,90,6,6,8,10,10,10,1,2,,
0,3,2,2,1,1,2,8,1,1125,5,5,5,5,5,5,1,2,,
0,1,2,2,1,1,1,18,1,1125,5,5,5,5,5,5,1,6,,
0,4,2,2,1,1,2,2,1,1,10,10,10,10,10,10,1,1,,
0,1,2,2,1,1,1,14,1,1125,5,5,5,5,5,5,1,6,,
0,1,2,2,1,1,1,15,1,1125,5,5,5,5,5,5,1,6,,
0,15,2,1,1,1,1,3,1,1125,10,10,10,10,10,10,1,19,,
0,4,2,2,2,1,1,2,5,60,5,5,5,5,5,5,0,1,,
0,1,1,3,1,1,1,3,1,1125,9,8,5,5,9,8,1,11,,
0,4,2,2,1,1,1,2,10,1125,5,5,5,5,5,5,1,1,,
0,11,1,4,1,1,2,5,3,1125,10,10,7,9,10,10,0,29,,
0,15,1,4,1,2,1,2,1,1,5,5,5,5,5,5,0,3,,
0,1,1,3,1,1,1,3,1,1125,5,5,5,5,5,5,0,11,,
1,16,1,2,1,1,1,4,13,1125,5,5,5,5,5,5,1,35,,
0,4,1,3,1,1,1,2,1,1125,9,9,10,9,10,8,1,1,,
0,5,1,4,1,2,3,3,1,365,10,10,10,10,8,8,0,3,,
0,2,1,2,1,1,1,8,1,1125,8,10,10,10,10,8,1,25,,
0,1,2,2,1,1,1,1,1,1125,8,9,10,10,10,9,0,9,,
0,4,2,1,1,1,1,1,1,7,5,5,5,5,5,5,1,1,,
0,23,1,8,1,3,4,10,2,1125,10,10,10,10,10,10,1,1,,
1,27,1,5,1,3,2,8,2,1125,10,10,10,10,10,10,0,5,,
0,1,1,4,1,1,2,4,3,60,10,10,10,10,10,10,0,1,,
0,2,1,4,2,1,3,5,90,365,5,5,5,5,5,5,0,1,,
0,5,2,2,1,1,0,6,2,365,5,5,5,5,5,5,0,1,,
0,1,1,2,1,1,0,34,1,365,5,5,5,5,5,5,1,4,,
0,1,1,4,1,1,3,38,1,365,5,5,5,5,5,5,1,4,,
0,1,1,4,1,1,3,39,1,365,5,5,5,5,5,5,1,4,,
0,8,1,2,1,2,2,4,1,7,10,10,10,10,10,10,0,1,,
0,1,2,2,1,1,1,3,1,1125,10,10,10,10,10,10,1,7,,
0,1,2,2,1,1,1,3,1,1125,5,5,5,5,5,5,1,7,,
0,1,2,3,1,1,2,4,1,1125,5,5,5,5,5,5,1,7,,
0,23,1,5,1,2,1,3,20,30,5,5,5,5,5,5,1,1,,
1,16,1,2,1,1,1,4,13,1125,10,10,8,10,10,10,1,35,,
1,16,1,4,2,2,2,5,13,1125,5,5,5,5,5,5,1,35,,
1,16,1,4,2,2,3,5,13,1125,10,10,10,10,10,6,1,35,,
1,19,2,2,2,1,1,5,1,30,10,10,10,10,10,10,0,1,,
0,1,2,2,1,1,1,2,1,15,10,10,10,10,10,10,1,1,,
0,1,2,2,1,1,1,3,1,1125,5,5,5,5,5,5,1,7,,
0,14,4,1,1,1,2,2,1,1125,5,5,5,5,5,5,1,3,,
0,17,1,2,1,2,2,3,4,28,5,5,5,5,5,5,0,1,,
0,3,1,3,1,1,4,2,2,1125,10,10,10,10,8,8,1,3,,
0,2,2,1,1,1,1,1,1,1,10,10,10,10,10,10,1,1,,
1,1,1,2,1,1,1,4,1,1125,10,10,10,10,10,10,1,22,,
0,2,1,2,1,1,2,4,3,15,5,5,5,5,5,5,1,1,,
0,31,2,1,1,2,2,1,1,7,10,10,10,10,8,10,0,1,,
0,3,1,6,2,2,3,6,2,89,10,9,10,10,10,10,1,13,,
0,5,1,2,1,2,2,3,7,1125,10,10,10,10,10,10,0,1,,
0,3,1,5,2,2,4,3,5,30,5,5,5,5,5,5,1,2,,
0,14,2,16,1,12,2,2,1,1125,5,5,5,5,5,5,1,1,,
0,4,1,2,1,1,1,3,1,365,9,9,10,10,10,10,1,7,,
0,1,2,3,1,1,3,4,1,60,5,5,5,5,5,5,1,4,,
0,1,2,5,1,1,4,5,1,60,5,5,5,5,5,5,1,4,,
1,1,2,3,1,1,2,2,1,1125,9,9,9,10,9,9,0,6,,
0,6,1,2,1,1,1,6,1,1125,5,5,5,5,5,5,0,1,,
0,1,2,2,1,1,1,1,1,15,10,10,10,10,10,10,1,1,,
0,5,1,3,1,1,1,2,1,365,10,10,10,10,10,10,0,1,,
0,7,1,3,1,1,3,3,1,1125,5,5,5,5,5,5,1,4,,
0,4,1,2,1,1,1,3,1,365,9,9,9,9,10,9,1,7,,
0,26,1,6,1,2,3,6,1,1125,5,5,5,5,5,5,1,2,,
0,7,1,2,1,1,1,2,1,1125,10,10,10,7,10,10,1,4,,
0,2,2,2,2,1,1,8,7,365,5,5,5,5,5,5,1,4,,
0,14,1,7,1,3,1,5,30,365,5,5,5,5,5,5,0,3,,
0,14,1,6,1,2,0,5,30,365,5,5,5,5,5,5,1,3,,
0,4,1,2,1,1,1,3,4,1125,10,10,10,10,10,10,0,1,,
1,1,1,6,1,2,3,4,3,1125,5,5,5,5,5,5,1,2,,
0,3,2,4,1,1,2,3,1,1125,10,8,10,10,10,10,1,4,,
0,2,1,2,1,1,1,2,2,20,5,5,5,5,5,5,0,1,,
0,16,4,1,2,1,3,4,1,10,5,5,5,5,5,5,1,1,,
1,14,1,7,3,3,6,7,30,1125,5,5,5,5,5,5,1,3,,
0,3,1,2,1,1,0,3,29,365,5,5,5,5,5,5,0,3,,
0,2,2,2,1,1,1,2,1,7,5,5,5,5,5,5,0,1,,
0,1,1,7,2,2,5,9,2,1125,5,5,5,5,5,5,1,1,,
0,2,1,8,3,4,4,30,1,1125,5,5,5,5,5,5,1,1,,
0,2,4,2,1,1,2,1,1,1125,5,5,5,5,5,5,1,1,,
0,2,1,2,1,1,1,2,1,15,5,5,5,5,5,5,0,1,,
0,1,2,2,1,1,1,2,1,1125,5,5,5,5,5,5,0,2,,
1,1,2,2,1,1,1,3,1,1125,9,9,9,9,9,9,1,22,,
0,2,1,4,1,2,3,5,1,30,5,5,5,5,5,5,1,1,,
0,8,1,3,1,2,3,2,1,5,5,5,5,5,5,5,0,1,,
1,2,1,4,1,2,3,6,2,365,10,10,10,10,10,10,0,14,,
0,5,2,12,4,4,4,2,1,30,5,5,5,5,5,5,1,2,,
0,3,2,1,1,1,1,1,1,10,5,5,5,5,5,5,0,1,,
1,1,1,2,1,1,1,4,1,1125,7,7,10,10,10,8,1,22,,
0,8,2,1,1,1,1,1,1,365,5,5,5,5,5,5,1,1,,
0,25,2,1,1,1,1,2,1,1125,5,5,5,5,5,5,0,1,,
0,1,2,2,1,1,0,2,1,1125,9,10,10,10,9,9,0,11,,
0,3,1,2,1,1,1,6,1,1125,5,5,5,5,5,5,1,4,,
0,2,1,5,1,2,3,5,1,365,9,10,10,10,10,10,0,17,,
0,1,1,2,1,1,1,2,1,1125,9,9,9,10,9,9,0,11,,
