,host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
18302,t,Sisli,Entire home/apt,3,1 bath,1.0,1.0,$320.00,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,5
18303,f,Beyoglu,Entire home/apt,3,1 bath,1.0,4.0,$233.00,10,90,,,,,,,t,3
18304,f,Fatih,Private room,1,1 private bath,1.0,1.0,$133.00,1,1125,,,,,,,t,1
18305,f,Beyoglu,Private room,2,1 shared bath,1.0,1.0,$100.00,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,t,1
18306,f,Besiktas,Private room,2,1 private bath,1.0,1.0,$115.00,1,15,8.0,10.0,10.0,10.0,10.0,10.0,t,2
18307,f,Umraniye,Private room,4,1 shared bath,2.0,2.0,"$1,599.00",1,1125,,,,,,,f,5
18308,f,Beykoz,Entire home/apt,16,4.5 baths,1.0,0.0,$204.00,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,6
18309,t,Kadikoy,Entire home/apt,4,1 bath,1.0,2.0,$350.00,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,f,7
18310,f,Beyoglu,Entire home/apt,16,1 bath,1.0,1.0,$200.00,1,30,,,,,,,t,7
18311,f,Sisli,Entire home/apt,2,1 bath,2.0,2.0,$200.00,29,182,,,,,,,f,1
18312,f,Sisli,Entire home/apt,4,1 bath,1.0,2.0,$273.00,3,1125,,,,,,,f,17
18313,f,Pendik,Entire home/apt,4,2 baths,2.0,1.0,"$1,222.00",3,5,,,,,,,t,1
18314,f,Beyoglu,Private room,2,1 private bath,1.0,2.0,$200.00,365,1125,,,,,,,t,1
18315,f,Beyoglu,Entire home/apt,4,1 bath,1.0,2.0,$537.00,3,1125,10.0,9.0,10.0,10.0,10.0,9.0,f,8
18316,f,Beyoglu,Entire home/apt,3,1 bath,,3.0,$136.00,1,1125,9.0,9.0,10.0,10.0,9.0,9.0,f,13
18317,f,Sisli,Entire home/apt,7,2 baths,3.0,3.0,"$2,036.00",1,365,,,,,,,f,18
18318,f,Sisli,Entire home/apt,3,1 bath,1.0,1.0,$726.00,1,365,10.0,10.0,10.0,10.0,10.0,9.0,f,18
18319,f,Sisli,Entire home/apt,2,1 bath,1.0,,$628.00,1,365,10.0,10.0,9.0,10.0,10.0,9.0,t,18
18320,f,Sisli,Entire home/apt,3,1 bath,1.0,1.0,$699.00,1,365,10.0,10.0,10.0,10.0,10.0,10.0,t,18
18321,f,Sisli,Entire home/apt,2,1 bath,,,$628.00,1,365,,,,,,,t,18
18322,f,Sisli,Entire home/apt,4,2 baths,2.0,1.0,"$1,350.00",7,1125,,,,,,,f,18
18323,f,Fatih,Entire home/apt,3,1 bath,1.0,2.0,$209.00,1,1125,,,,,,,t,7
18324,f,Esenyurt,Entire home/apt,2,1 bath,,1.0,$250.00,2,365,,,,,,,f,1
18325,f,Besiktas,Private room,2,1 shared bath,1.0,1.0,$85.00,1,14,10.0,10.0,10.0,10.0,10.0,10.0,f,1
18326,f,Zeytinburnu,Entire home/apt,2,1 bath,1.0,1.0,$815.00,1,1125,,,,,,,t,4
18327,t,Beyoglu,Entire home/apt,4,1.5 baths,2.0,2.0,"$1,713.00",1,1125,10.0,10.0,10.0,10.0,10.0,9.0,t,11
18328,f,Silivri,Entire home/apt,9,4.5 baths,5.0,3.0,"$1,200.00",1,15,10.0,10.0,10.0,10.0,10.0,10.0,f,1
18329,f,Kucukcekmece,Private room,2,1 shared bath,1.0,2.0,$80.00,2,1125,,,,,,,t,2
18330,t,Fatih,Entire home/apt,2,1 bath,,1.0,$295.00,1,400,10.0,10.0,10.0,10.0,10.0,10.0,t,25
18331,f,Beyoglu,Entire home/apt,2,1 bath,1.0,2.0,$162.00,1,365,10.0,10.0,10.0,10.0,10.0,10.0,t,11
18332,f,Beyoglu,Entire home/apt,3,1 bath,1.0,2.0,$238.00,1,365,9.0,9.0,10.0,9.0,10.0,9.0,t,11
18333,f,Beyoglu,Entire home/apt,4,1 bath,2.0,4.0,$324.00,1,365,10.0,9.0,9.0,10.0,10.0,10.0,t,11
18334,f,Sile,Entire home/apt,2,1 bath,2.0,2.0,$375.00,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,2
18335,f,Sisli,Private room,1,Shared half-bath,1.0,1.0,$80.00,1,1125,,,,,,,t,1
18336,f,Esenyurt,Entire home/apt,4,2 baths,1.0,2.0,$229.00,1,1125,,,,,,,t,1
18337,f,Pendik,Shared room,5,1 shared bath,1.0,5.0,$110.00,1,112,,,,,,,t,2
18338,f,Sisli,Entire home/apt,4,1 bath,2.0,2.0,$300.00,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,f,1
18339,f,Uskudar,Entire home/apt,8,2 baths,4.0,7.0,"$2,750.00",2,1125,,,,,,,t,4
18340,f,Avcilar,Private room,1,2.5 shared baths,1.0,2.0,$76.00,5,60,,,,,,,f,1
18341,f,Uskudar,Private room,2,1 shared bath,1.0,1.0,$80.00,1,3,,,,,,,t,1
18342,f,Kadikoy,Private room,2,1 shared bath,1.0,3.0,$95.00,1,10,,,,,,,t,1
18343,f,Pendik,Private room,2,1 shared bath,1.0,1.0,$100.00,1,10,,,,,,,t,1
18344,t,Beyoglu,Entire home/apt,4,1.5 baths,1.0,1.0,$742.00,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,9
18345,f,Umraniye,Entire home/apt,3,1 bath,1.0,2.0,$220.00,7,365,10.0,10.0,10.0,10.0,10.0,10.0,f,2
18346,f,Kadikoy,Entire home/apt,4,1 bath,1.0,1.0,$282.00,2,365,,,,,,,t,2
18347,f,Kadikoy,Private room,16,2 shared baths,2.0,3.0,$150.00,1,1125,,,,,,,t,1
18348,f,Besiktas,Entire home/apt,3,1 bath,1.0,1.0,$230.00,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,1
18349,f,Fatih,Entire home/apt,4,1 bath,2.0,2.0,$249.00,2,365,10.0,10.0,10.0,10.0,10.0,10.0,t,3
18350,f,Kucukcekmece,Private room,2,1 shared bath,1.0,0.0,$300.00,1,1125,,,,,,,t,2
18351,f,Uskudar,Private room,1,1 shared bath,1.0,1.0,$80.00,1,1125,8.0,10.0,10.0,10.0,10.0,8.0,f,1
18352,f,Sisli,Entire home/apt,4,1.5 baths,1.0,3.0,$230.00,4,365,8.0,10.0,10.0,4.0,8.0,10.0,f,3
18353,f,Basaksehir,Entire home/apt,3,2 baths,2.0,5.0,$489.00,2,1125,,,,,,,t,1
18354,f,Eyup,Entire home/apt,6,1 bath,2.0,4.0,$245.00,1,1125,7.0,7.0,7.0,7.0,7.0,7.0,t,3
18355,f,Beylikduzu,Entire home/apt,5,2 baths,3.0,3.0,$625.00,2,1125,10.0,10.0,10.0,10.0,10.0,8.0,t,1
18356,f,Sisli,Entire home/apt,3,1 bath,1.0,1.0,$725.00,1,365,,,,,,,t,18
18357,f,Kagithane,Entire home/apt,7,1 bath,2.0,0.0,$179.00,15,365,,,,,,,f,18
18358,f,Kadikoy,Private room,1,1 shared bath,1.0,1.0,$201.00,1,7,,,,,,,f,1
18359,f,Umraniye,Private room,1,1 shared bath,1.0,1.0,$81.00,10,30,,,,,,,t,2
18360,t,Beyoglu,Entire home/apt,4,1 bath,1.0,2.0,$314.00,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,6
18361,f,Sisli,Private room,1,1 shared bath,1.0,1.0,$70.00,1,365,,,,,,,t,1
18362,t,Bahcelievler,Entire home/apt,8,2 baths,3.0,4.0,$815.00,1,1125,,,,,,,t,2
18363,f,Besiktas,Private room,4,1 shared bath,2.0,2.0,$90.00,1,1125,,,,,,,t,1
18364,t,Beyoglu,Entire home/apt,4,1 bath,1.0,2.0,$338.00,2,1125,,,,,,,t,6
18365,f,Besiktas,Entire home/apt,4,1 bath,1.0,2.0,$362.00,4,1125,,,,,,,t,1
18366,t,Beyoglu,Entire home/apt,4,1 bath,1.0,2.0,$354.00,2,1125,,,,,,,t,6
18367,f,Fatih,Entire home/apt,4,1 bath,1.0,4.0,$209.00,2,1125,10.0,10.0,10.0,10.0,10.0,8.0,t,3
18368,t,Kadikoy,Private room,2,1 bath,1.0,1.0,$175.00,1,45,10.0,9.0,10.0,10.0,10.0,10.0,t,11
18369,f,Sisli,Entire home/apt,4,1 bath,1.0,1.0,$241.00,10,1125,,,,,,,f,9
18370,f,Beyoglu,Private room,4,1 private bath,1.0,1.0,$120.00,1,1125,,,,,,,t,1
18371,f,Kagithane,Private room,1,1 shared bath,,1.0,$80.00,1,365,,,,,,,f,1
18372,f,Sisli,Entire home/apt,5,1 bath,2.0,2.0,$362.00,1,1125,,,,,,,t,1
18373,f,Kadikoy,Private room,2,1 shared bath,3.0,4.0,$674.00,2,365,10.0,10.0,10.0,10.0,10.0,10.0,f,3
18374,t,Beyoglu,Entire home/apt,4,2 baths,2.0,2.0,"$2,990.00",3,1125,10.0,10.0,10.0,10.0,10.0,10.0,f,1
18375,t,Beyoglu,Entire home/apt,4,1 bath,1.0,1.0,$309.00,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,46
18376,f,Kadikoy,Entire home/apt,2,1 bath,,1.0,$185.00,1,365,10.0,9.0,10.0,10.0,10.0,10.0,t,10
18377,f,Sisli,Private room,1,1 private bath,,1.0,$443.00,2,365,,,,,,,f,1
18378,f,Sisli,Entire home/apt,2,1 bath,1.0,1.0,$609.00,1,1125,10.0,10.0,8.0,9.0,9.0,9.0,t,25
18379,f,Sisli,Entire home/apt,3,1 bath,1.0,1.0,$704.00,1,1125,,,,,,,t,25
18380,f,Besiktas,Private room,2,1 shared bath,1.0,3.0,"$1,142.00",2,1125,,,,,,,f,1
18381,f,Sisli,Entire home/apt,4,1 bath,2.0,3.0,"$1,304.00",1,1125,,,,,,,t,25
18382,f,Besiktas,Private room,1,1 shared bath,1.0,1.0,$80.00,90,1125,,,,,,,f,3
18383,t,Beyoglu,Entire home/apt,3,1 bath,,2.0,$237.00,1,1125,9.0,9.0,10.0,10.0,10.0,10.0,t,7
18384,f,Sisli,Private room,1,1 shared bath,2.0,1.0,$100.00,2,1125,,,,,,,t,1
18385,f,Gungoren,Private room,1,1 shared bath,1.0,1.0,$94.00,2,28,,,,,,,t,2
18386,f,Sisli,Private room,2,1 shared bath,2.0,1.0,$86.00,2,1125,,,,,,,f,2
18387,f,Basaksehir,Entire home/apt,2,1 bath,1.0,1.0,$326.00,1,1125,6.0,6.0,10.0,10.0,8.0,8.0,t,2
18388,f,Beyoglu,Entire home/apt,3,1 bath,1.0,2.0,$234.00,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,f,11
18389,f,Esenyurt,Entire home/apt,4,1 bath,2.0,3.0,$153.00,1,365,10.0,10.0,10.0,10.0,10.0,10.0,t,14
18390,f,Kadikoy,Private room,2,1 private bath,2.0,2.0,$200.00,1,7,,,,,,,t,1
18391,f,Kagithane,Entire home/apt,2,1 bath,1.0,1.0,$201.00,10,365,,,,,,,t,1
18392,f,Sisli,Private room,1,1 bath,1.0,2.0,$69.00,1,1125,,,,,,,f,2
18393,f,Beyoglu,Private room,2,1 shared bath,1.0,0.0,$124.00,1,60,,,,,,,t,5
18394,f,Sariyer,Entire home/apt,2,1 bath,2.0,4.0,$350.00,2,1125,,,,,,,t,1
18395,f,Beyoglu,Private room,4,1 private bath,2.0,2.0,"$2,284.00",1,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,6
18396,f,Sisli,Entire home/apt,3,1 bath,1.0,3.0,$214.00,1,60,10.0,10.0,10.0,10.0,10.0,10.0,f,1
18397,f,Beyoglu,Entire home/apt,6,1 bath,2.0,6.0,"$3,666.00",3,60,,,,,,,f,1
18398,f,Beyoglu,Private room,4,2 shared baths,1.0,4.0,$200.00,1,90,,,,,,,t,5
18399,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,$95.00,1,60,10.0,10.0,10.0,10.0,10.0,10.0,t,5
18400,f,Esenyurt,Entire home/apt,6,2.5 baths,3.0,6.0,$652.00,180,360,,,,,,,f,1
18401,f,Beyoglu,Private room,2,1 private bath,1.0,,$114.00,1,30,,,,,,,t,5
18402,f,Beyoglu,Entire home/apt,4,1 bath,1.0,1.0,$218.00,6,1125,8.0,8.0,10.0,6.0,10.0,8.0,t,3
18403,f,Beyoglu,Entire home/apt,2,1 bath,1.0,1.0,$204.00,28,1125,10.0,8.0,10.0,8.0,8.0,10.0,t,3
18404,f,Eyup,Private room,4,1 shared bath,2.0,4.0,$116.00,1,365,,,,,,,f,1
18405,f,Maltepe,Private room,2,1 bath,2.0,2.0,$147.00,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,1
18406,f,Kadikoy,Private room,1,1 shared bath,1.0,,$125.00,1,15,10.0,10.0,10.0,10.0,10.0,10.0,t,1
18407,f,Beyoglu,Entire home/apt,2,1 bath,1.0,1.0,$181.00,3,1125,9.0,9.0,10.0,9.0,10.0,9.0,t,8
18408,f,Esenyurt,Entire home/apt,2,1 bath,1.0,2.0,$285.00,3,1125,,,,,,,f,5
18409,f,Maltepe,Private room,1,1.5 shared baths,1.0,0.0,$150.00,1,365,,,,,,,f,2
18410,f,Maltepe,Private room,1,1 bath,,1.0,$150.00,1,365,,,,,,,f,2
18411,f,Bagcilar,Entire home/apt,4,1 bath,1.0,2.0,$277.00,4,1125,10.0,10.0,10.0,10.0,10.0,9.0,f,2
18412,f,Maltepe,Private room,2,1 bath,1.0,1.0,$151.00,1,1125,,,,,,,t,1
18413,f,Uskudar,Private room,1,1 shared bath,1.0,,$80.00,1,1125,,,,,,,t,3
18414,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,"$1,142.00",1,1125,,,,,,,t,6
18415,f,Sisli,Private room,2,1 private bath,10.0,2.0,$809.00,1,1125,,,,,,,t,1
18416,t,Beyoglu,Entire home/apt,4,1 bath,1.0,2.0,$394.00,2,1125,,,,,,,t,6
18417,t,Fatih,Entire home/apt,2,1 bath,,3.0,$266.00,1,30,10.0,10.0,10.0,10.0,10.0,10.0,f,15
18418,f,Beyoglu,Private room,4,1 private bath,2.0,2.0,"$2,094.00",1,1125,,,,,,,t,6
18419,f,Sisli,Private room,2,2 shared baths,2.0,2.0,$121.00,1,1125,,,,,,,t,1
18420,f,Kagithane,Private room,2,1 shared bath,1.0,1.0,$150.00,3,8,,,,,,,t,1
18421,f,Sisli,Entire home/apt,6,1 bath,2.0,6.0,$447.00,1,3,,,,,,,f,1
18422,f,Maltepe,Shared room,2,1 shared bath,1.0,2.0,$87.00,1,10,,,,,,,f,1
18423,f,Kagithane,Private room,1,1 shared bath,1.0,1.0,$69.00,1,1125,,,,,,,t,2
18424,f,Besiktas,Private room,2,1 shared bath,1.0,1.0,$115.00,1,10,10.0,10.0,10.0,9.0,10.0,10.0,t,2
18425,f,Kadikoy,Entire home/apt,3,1 bath,1.0,1.0,$241.00,2,60,10.0,9.0,10.0,10.0,10.0,10.0,t,1
18426,f,Sisli,Private room,1,1 shared bath,1.0,1.0,$80.00,1,7,,,,,,,f,1
18427,f,Sisli,Entire home/apt,3,1 bath,1.0,2.0,$285.00,1,30,,,,,,,f,1
18428,f,Fatih,Entire home/apt,5,1 bath,2.0,11.0,$414.00,2,90,6.0,6.0,8.0,10.0,10.0,10.0,t,2
18429,f,Fatih,Private room,2,1 private bath,1.0,2.0,$750.00,1,1125,,,,,,,t,2
18430,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,"$1,779.00",1,1125,,,,,,,t,6
18431,f,Kadikoy,Private room,2,1 shared bath,1.0,2.0,$200.00,1,1,10.0,10.0,10.0,10.0,10.0,10.0,t,1
18432,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,"$1,370.00",1,1125,,,,,,,t,6
18433,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,"$1,475.00",1,1125,,,,,,,t,6
18434,f,Pendik,Private room,1,1 private bath,1.0,1.0,$212.00,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,19
18435,f,Kadikoy,Private room,2,2 shared baths,1.0,1.0,$122.00,5,60,,,,,,,f,1
18436,f,Kagithane,Private room,1,1 shared bath,,1.0,$171.00,1,1125,,,,,,,t,1
18437,f,Beyoglu,Entire home/apt,3,1 bath,1.0,1.0,$221.00,1,1125,9.0,8.0,5.0,5.0,9.0,8.0,t,11
18438,f,Kadikoy,Private room,2,1 shared bath,1.0,1.0,$121.00,10,1125,,,,,,,t,1
18439,f,Sariyer,Entire home/apt,4,1 bath,1.0,2.0,$424.00,3,1125,10.0,10.0,7.0,9.0,10.0,10.0,f,29
18440,f,Pendik,Entire home/apt,4,1 bath,2.0,1.0,$129.00,1,1,,,,,,,f,3
18441,f,Beyoglu,Entire home/apt,3,1 bath,1.0,1.0,$237.00,1,1125,,,,,,,f,11
18442,t,Umraniye,Entire home/apt,2,1 bath,1.0,1.0,$347.00,13,1125,,,,,,,t,35
18443,f,Kadikoy,Entire home/apt,3,1 bath,1.0,1.0,$180.00,1,1125,9.0,9.0,10.0,9.0,10.0,8.0,t,1
18444,f,Besiktas,Entire home/apt,4,1 bath,2.0,3.0,$270.00,1,365,10.0,10.0,10.0,10.0,8.0,8.0,f,3
18445,f,Sisli,Entire home/apt,2,1 bath,1.0,1.0,$704.00,1,1125,8.0,10.0,10.0,10.0,10.0,8.0,t,25
18446,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,$100.00,1,1125,8.0,9.0,10.0,10.0,10.0,9.0,f,9
18447,f,Kadikoy,Private room,1,1 shared bath,1.0,1.0,$80.00,1,7,,,,,,,t,1
18448,f,Sile,Entire home/apt,8,1 bath,3.0,4.0,"$1,000.00",2,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,1
18449,t,Beylikduzu,Entire home/apt,5,1 bath,3.0,2.0,$738.00,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,f,5
18450,f,Beyoglu,Entire home/apt,4,1 bath,1.0,2.0,$390.00,3,60,10.0,10.0,10.0,10.0,10.0,10.0,f,1
18451,f,Sisli,Entire home/apt,4,2 baths,1.0,3.0,$500.00,90,365,,,,,,,f,1
18452,f,Beyoglu,Entire home/apt,2,1 bath,1.0,,"$2,950.00",1,365,,,,,,,t,4
18453,f,Besiktas,Private room,2,1 private bath,1.0,0.0,$570.00,2,365,,,,,,,f,1
18454,f,Beyoglu,Entire home/apt,2,1 bath,1.0,0.0,"$3,331.00",1,365,,,,,,,t,4
18455,f,Beyoglu,Entire home/apt,4,1 bath,1.0,3.0,"$3,711.00",1,365,,,,,,,t,4
18456,f,Beyoglu,Entire home/apt,4,1 bath,1.0,3.0,"$3,806.00",1,365,,,,,,,t,4
18457,f,Kagithane,Entire home/apt,2,1 bath,2.0,2.0,$350.00,1,7,10.0,10.0,10.0,10.0,10.0,10.0,f,1
18458,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,$268.00,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,7
18459,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,$274.00,1,1125,,,,,,,t,7
18460,f,Beyoglu,Private room,3,1 private bath,1.0,2.0,$359.00,1,1125,,,,,,,t,7
18461,f,Sile,Entire home/apt,5,1 bath,2.0,1.0,$250.00,20,30,,,,,,,t,1
18462,t,Umraniye,Entire home/apt,2,1 bath,1.0,1.0,$347.00,13,1125,10.0,10.0,8.0,10.0,10.0,10.0,t,35
18463,t,Umraniye,Entire home/apt,4,2 baths,2.0,2.0,$443.00,13,1125,,,,,,,t,35
18464,f,Uskudar,Private room,1,1 bath,,1.0,$130.00,1,365,10.0,10.0,10.0,10.0,10.0,10.0,t,1
18465,t,Umraniye,Entire home/apt,4,2 baths,2.0,3.0,$443.00,13,1125,10.0,10.0,10.0,10.0,10.0,6.0,t,35
18466,t,Adalar,Private room,2,1.5 baths,1.0,1.0,$450.00,1,30,10.0,10.0,10.0,10.0,10.0,10.0,f,1
18467,f,Beyoglu,Private room,2,1 shared bath,1.0,1.0,$150.00,1,15,10.0,10.0,10.0,10.0,10.0,10.0,t,1
18468,f,Beyoglu,Private room,2,1 bath,1.0,1.0,$265.00,1,1125,,,,,,,t,7
18469,f,Avcilar,Shared room,1,1 shared bath,1.0,2.0,$149.00,1,1125,,,,,,,t,3
18470,f,Eyup,Entire home/apt,2,1 bath,2.0,2.0,$225.00,4,28,,,,,,,f,1
18471,f,Fatih,Entire home/apt,3,1 bath,1.0,4.0,$181.00,2,1125,10.0,10.0,10.0,10.0,8.0,8.0,t,3
18472,f,Sisli,Private room,1,1 bath,1.0,1.0,$80.00,1,1,10.0,10.0,10.0,10.0,10.0,10.0,t,1
18473,t,Beyoglu,Entire home/apt,2,1 bath,1.0,1.0,$303.00,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,t,22
18474,f,Sisli,Entire home/apt,2,1 bath,1.0,2.0,$400.00,3,15,,,,,,,t,1
18475,f,Gungoren,Private room,1,1 shared bath,2.0,2.0,$90.00,1,7,10.0,10.0,10.0,10.0,8.0,10.0,f,1
18476,t,Fatih,Entire home/apt,2,1 bath,,3.0,$259.00,1,30,10.0,10.0,10.0,10.0,10.0,10.0,f,15
18477,t,Fatih,Entire home/apt,2,1 bath,,3.0,$263.00,1,30,10.0,10.0,10.0,10.0,10.0,10.0,f,15
18478,f,Fatih,Entire home/apt,6,1.5 baths,2.0,3.0,$545.00,2,89,10.0,9.0,10.0,10.0,10.0,10.0,t,13
18479,f,Besiktas,Entire home/apt,2,1 bath,2.0,2.0,$285.00,7,1125,10.0,10.0,10.0,10.0,10.0,10.0,f,1
18480,f,Fatih,Entire home/apt,5,2 baths,2.0,4.0,$275.00,5,30,,,,,,,t,2
18481,f,Avcilar,Private room,16,1 private bath,12.0,2.0,$110.00,1,1125,,,,,,,t,1
18482,f,Kadikoy,Entire home/apt,2,1 bath,1.0,1.0,$279.00,1,365,9.0,9.0,10.0,10.0,10.0,10.0,t,7
18483,f,Beyoglu,Private room,3,1 private bath,1.0,3.0,$344.00,1,60,,,,,,,t,4
18484,f,Beyoglu,Private room,5,1 private bath,1.0,4.0,$491.00,1,60,,,,,,,t,4
18485,t,Beyoglu,Private room,3,1 private bath,1.0,2.0,$148.00,1,1125,9.0,9.0,9.0,10.0,9.0,9.0,f,6
18486,f,Fatih,Entire home/apt,4,1 bath,,1.0,$100.00,1,365,,,,,,,f,1
18487,f,Uskudar,Entire home/apt,2,1 bath,1.0,1.0,$563.00,1,1125,,,,,,,f,1
18488,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,$89.00,1,15,10.0,10.0,10.0,10.0,10.0,10.0,t,1
18489,f,Besiktas,Entire home/apt,3,1 bath,1.0,1.0,$200.00,1,365,10.0,10.0,10.0,10.0,10.0,10.0,f,1
18490,f,Esenyurt,Entire home/apt,3,1 bath,1.0,3.0,$290.00,1,1125,,,,,,,t,4
18491,f,Kadikoy,Entire home/apt,2,1 bath,1.0,1.0,$279.00,1,365,9.0,9.0,9.0,9.0,10.0,9.0,t,7
18492,f,Buyukcekmece,Entire home/apt,6,1 bath,2.0,3.0,$529.00,1,1125,,,,,,,t,2
18493,f,Esenyurt,Entire home/apt,2,1 bath,1.0,1.0,$185.00,1,1125,10.0,10.0,10.0,7.0,10.0,10.0,t,4
18494,f,Sisli,Private room,2,2 baths,1.0,1.0,$750.00,7,365,,,,,,,t,4
18495,f,Avcilar,Entire home/apt,7,1 bath,3.0,1.0,$448.00,30,365,,,,,,,f,3
18496,f,Avcilar,Entire home/apt,6,1 bath,2.0,0.0,$407.00,30,365,,,,,,,t,3
18497,f,Kadikoy,Entire home/apt,2,1 bath,1.0,1.0,$268.00,4,1125,10.0,10.0,10.0,10.0,10.0,10.0,f,1
18498,f,Kadikoy,Private room,2,1 shared bath,1.0,,$250.00,1,1125,,,,,,,f,1
18499,t,Beyoglu,Entire home/apt,6,1 bath,2.0,3.0,$362.00,3,1125,,,,,,,t,2
18500,f,Fatih,Private room,4,1 private bath,1.0,2.0,$232.00,1,1125,10.0,8.0,10.0,10.0,10.0,10.0,t,4
18501,f,Sisli,Entire home/apt,2,1 bath,1.0,1.0,$160.00,2,20,,,,,,,f,1
18502,f,Umraniye,Shared room,1,2 shared baths,1.0,3.0,$400.00,1,10,,,,,,,t,1
18503,t,Avcilar,Entire home/apt,7,3 baths,3.0,6.0,$611.00,30,1125,,,,,,,t,3
18504,f,Fatih,Entire home/apt,2,1 bath,1.0,0.0,$241.00,29,365,,,,,,,f,3
18505,f,Sisli,Private room,2,1 shared bath,1.0,1.0,$121.00,1,7,,,,,,,f,1
18506,f,Beyoglu,Entire home/apt,7,2 baths,2.0,5.0,$805.00,2,1125,,,,,,,t,1
18507,f,Sisli,Entire home/apt,8,3 baths,4.0,4.0,"$3,000.00",1,1125,,,,,,,t,1
18508,f,Sisli,Shared room,2,1 shared bath,1.0,2.0,$100.00,1,1125,,,,,,,t,1
18509,f,Sisli,Entire home/apt,2,1 bath,1.0,1.0,$190.00,1,15,,,,,,,f,1
18510,f,Beyoglu,Private room,2,1 private bath,1.0,1.0,$200.00,1,1125,,,,,,,f,2
18511,t,Beyoglu,Private room,2,1 private bath,1.0,1.0,$298.00,1,1125,9.0,9.0,9.0,9.0,9.0,9.0,t,22
18512,f,Sisli,Entire home/apt,4,1 bath,2.0,3.0,$483.00,1,30,,,,,,,t,1
18513,f,Kagithane,Entire home/apt,3,1 bath,2.0,3.0,$150.00,1,5,,,,,,,f,1
18514,t,Sisli,Entire home/apt,4,1 bath,2.0,3.0,$515.00,2,365,10.0,10.0,10.0,10.0,10.0,10.0,f,14
18515,f,Besiktas,Private room,12,4 baths,4.0,4.0,$180.00,1,30,,,,,,,t,2
18516,f,Fatih,Private room,1,1 shared bath,1.0,1.0,$72.00,1,10,,,,,,,f,1
18517,t,Beyoglu,Entire home/apt,2,1 bath,1.0,1.0,$389.00,1,1125,7.0,7.0,10.0,10.0,10.0,8.0,t,22
18518,f,Kagithane,Private room,1,1 shared bath,1.0,1.0,$80.00,1,365,,,,,,,t,1
18519,f,Zeytinburnu,Private room,1,1 shared bath,1.0,1.0,$120.00,1,1125,,,,,,,f,1
18520,f,Beyoglu,Private room,2,1 private bath,1.0,0.0,$126.00,1,1125,9.0,10.0,10.0,10.0,9.0,9.0,f,11
18521,f,Fatih,Entire home/apt,2,1 bath,1.0,1.0,$580.00,1,1125,,,,,,,t,4
18522,f,Beyoglu,Entire home/apt,2,1 bath,,,$170.00,2,1125,10.0,9.0,9.0,10.0,10.0,10.0,t,19
18523,f,Sariyer,Private room,2,1 shared bath,1.0,,$150.00,1,1125,,,,,,,t,1
18524,f,Beyoglu,Entire home/apt,2,1.5 baths,,0.0,$130.00,2,1125,,,,,,,t,4
18525,f,Beyoglu,Entire home/apt,2,1 bath,1.0,,$99.00,1,1125,8.0,9.0,10.0,9.0,10.0,9.0,f,11
18526,f,Adalar,Private room,2,1 shared bath,,2.0,$220.00,2,1125,10.0,10.0,10.0,10.0,9.0,10.0,t,2
18527,f,Sisli,Entire home/apt,5,1 bath,2.0,3.0,$449.00,1,365,9.0,10.0,10.0,10.0,10.0,10.0,f,17
18528,f,Adalar,Entire home/apt,4,1 bath,,3.0,$285.00,2,1125,10.0,7.0,10.0,10.0,10.0,8.0,t,2
18529,f,Beyoglu,Entire home/apt,2,1 bath,1.0,1.0,$138.00,1,1125,9.0,9.0,9.0,10.0,9.0,9.0,f,11
18530,f,Kadikoy,Private room,4,1 bath,2.0,2.0,$500.00,5,365,,,,,,,f,1
18531,f,Sisli,Entire home/apt,5,1 bath,2.0,3.0,$457.00,2,365,10.0,10.0,10.0,10.0,10.0,10.0,f,17
