,Unnamed: 0,Unnamed: 0.1,host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
3435,3662,3662,0,5,2,1,1.0,1.0,1.0,137.0,1,200,10.0,6.0,10.0,10.0,10.0,10.0,0,1
3436,3663,3663,0,7,2,2,1.0,1.0,1.0,130.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3437,3664,3664,0,2,1,4,3.0,2.0,5.0,476.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,4
3438,3665,3665,0,5,2,2,1.0,1.0,1.0,145.0,5,1125,9.0,9.0,10.0,10.0,10.0,10.0,1,1
3439,3666,3666,0,5,2,2,1.0,1.0,1.0,80.0,2,3,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3440,3667,3667,1,2,1,3,1.0,1.0,1.0,209.0,1,1125,9.0,10.0,10.0,10.0,9.0,10.0,0,1
3441,3668,3668,0,28,1,4,1.0,1.0,2.0,125.0,2,1125,10.0,10.0,10.0,10.0,10.0,9.0,0,1
3442,3669,3669,0,8,2,1,1.0,1.0,1.0,89.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3443,3671,3671,0,2,2,1,1.0,1.0,1.0,150.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3444,3672,3672,0,2,1,6,2.0,2.0,4.0,785.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,12
3445,3673,3673,0,2,1,6,2.0,2.0,4.0,785.0,2,70,5.0,5.0,5.0,5.0,5.0,5.0,0,12
3446,3674,3674,0,2,1,6,2.0,2.0,4.0,785.0,2,70,5.0,5.0,5.0,5.0,5.0,5.0,0,12
3447,3675,3675,0,2,2,2,1.0,1.0,1.0,322.0,2,7,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3448,3676,3676,0,2,1,6,2.0,2.0,4.0,785.0,2,70,5.0,5.0,5.0,5.0,5.0,5.0,0,12
3449,3677,3677,0,2,1,4,2.0,2.0,4.0,785.0,2,70,8.0,10.0,10.0,10.0,10.0,10.0,0,12
3451,3679,3679,0,2,1,4,1.0,1.0,2.0,685.0,2,100,5.0,5.0,5.0,5.0,5.0,5.0,0,12
3452,3680,3680,0,2,1,4,1.0,1.0,2.0,685.0,2,100,8.0,8.0,10.0,10.0,10.0,8.0,0,12
3454,3682,3682,0,2,1,4,1.0,1.0,2.0,685.0,2,100,5.0,5.0,5.0,5.0,5.0,5.0,0,12
3455,3683,3683,0,2,1,4,1.0,1.0,1.0,555.0,2,45,5.0,5.0,5.0,5.0,5.0,5.0,0,12
3456,3684,3684,0,2,2,2,1.0,1.0,1.0,333.0,1,15,10.0,10.0,10.0,10.0,10.0,10.0,0,12
3457,3685,3685,0,4,2,2,1.0,1.0,2.0,78.0,30,1125,10.0,9.0,10.0,10.0,10.0,9.0,0,3
3458,3686,3686,0,1,1,3,1.0,1.0,1.0,455.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
3459,3687,3687,0,5,2,2,1.0,1.0,1.0,161.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3461,3690,3690,0,1,2,3,2.0,1.0,3.0,143.0,1,184,5.0,5.0,5.0,5.0,5.0,5.0,0,2
3462,3691,3691,0,2,2,2,2.0,1.0,1.0,285.0,4,15,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3463,3692,3692,1,3,2,5,1.0,1.0,3.0,371.0,1,90,9.0,9.0,10.0,10.0,10.0,9.0,1,5
3464,3693,3693,0,5,2,2,1.0,1.0,1.0,201.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3466,3695,3695,0,5,1,4,1.0,1.0,2.0,619.0,2,1125,10.0,10.0,10.0,10.0,10.0,9.0,0,1
3467,3696,3696,0,1,1,5,1.0,2.0,5.0,483.0,500,1000,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3468,3697,3697,0,8,2,2,1.0,1.0,1.0,282.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3469,3698,3698,0,2,2,2,1.0,1.0,1.0,241.0,1,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3470,3699,3699,0,5,2,1,1.0,1.0,1.0,241.0,1,6,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3471,3700,3700,0,1,2,2,1.0,1.0,2.0,241.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3472,3701,3701,0,1,2,1,1.0,1.0,1.0,80.0,2,210,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3473,3702,3702,0,4,2,1,2.0,1.0,1.0,173.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3474,3703,3703,0,8,2,1,1.0,1.0,1.0,143.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3475,3704,3704,0,2,2,2,1.0,1.0,1.0,190.0,1,10,5.0,5.0,5.0,5.0,5.0,5.0,1,2
3476,3705,3705,0,9,2,2,1.0,1.0,2.0,193.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3477,3706,3706,0,2,1,5,2.0,2.0,2.0,402.0,1,1125,10.0,9.0,10.0,10.0,10.0,9.0,0,1
3478,3707,3707,0,1,1,3,1.0,2.0,2.0,266.0,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3479,3708,3708,1,3,2,3,1.0,1.0,2.0,371.0,1,90,10.0,9.0,10.0,10.0,10.0,10.0,1,5
3480,3709,3709,0,2,2,2,1.0,1.0,1.0,476.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
3481,3710,3710,0,2,2,2,1.0,1.0,2.0,476.0,1,1125,10.0,8.0,10.0,6.0,6.0,10.0,0,2
3482,3711,3711,0,4,2,2,1.0,1.0,1.0,156.0,3,40,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3483,3712,3712,0,9,2,4,2.0,1.0,3.0,326.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3484,3713,3713,0,11,2,4,1.0,1.0,2.0,385.0,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,0,2
3485,3714,3714,0,1,2,2,2.0,1.0,2.0,362.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3487,3716,3716,0,1,1,4,1.0,2.0,1.0,362.0,1,1125,10.0,10.0,10.0,10.0,6.0,8.0,0,3
3488,3717,3717,0,5,1,8,1.0,3.0,4.0,563.0,1,1125,10.0,8.0,10.0,10.0,10.0,9.0,0,2
3489,3718,3718,0,31,2,1,2.0,1.0,1.0,122.0,1,4,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3490,3719,3719,0,10,2,2,1.0,1.0,1.0,220.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3491,3720,3720,0,8,1,2,1.0,1.0,1.0,523.0,3,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3492,3721,3721,0,1,4,1,1.0,1.0,1.0,121.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3493,3722,3722,0,8,1,1,1.0,1.0,1.0,402.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3494,3723,3723,0,10,2,2,1.0,1.0,1.0,82.0,14,960,10.0,10.0,10.0,10.0,10.0,10.0,1,2
3495,3724,3724,0,4,2,1,1.0,1.0,1.0,80.0,1,1125,10.0,9.0,9.0,9.0,10.0,9.0,0,1
3496,3725,3725,0,4,2,1,2.0,1.0,1.0,861.0,21,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,20
3497,3727,3727,0,7,1,4,1.0,1.0,3.0,448.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
3498,3728,3728,0,24,2,2,1.0,1.0,0.0,193.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3499,3729,3729,0,6,2,1,1.0,1.0,2.0,96.0,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3500,3730,3730,0,7,1,1,1.0,1.0,1.0,407.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
3501,3731,3731,1,3,1,2,1.0,1.0,3.0,587.0,1,36,10.0,10.0,10.0,10.0,10.0,10.0,0,4
3503,3733,3733,0,3,1,4,1.0,1.0,2.0,200.0,1,1125,10.0,9.0,10.0,10.0,9.0,9.0,1,8
3504,3734,3734,0,3,2,6,1.0,1.0,1.0,95.0,2,100,10.0,10.0,10.0,10.0,10.0,10.0,1,6
3505,3735,3735,0,24,2,1,1.0,1.0,1.0,163.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3506,3736,3736,0,4,2,2,1.0,2.0,0.0,190.0,1,14,10.0,10.0,10.0,10.0,10.0,10.0,0,1
3507,3737,3737,0,5,1,2,2.0,1.0,1.0,666.0,5,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3508,3738,3738,0,4,2,1,1.0,1.0,1.0,31.0,180,240,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3509,3739,3739,0,2,2,1,2.0,1.0,1.0,120.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3510,3740,3740,0,4,2,2,1.0,1.0,2.0,326.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3511,3741,3741,1,3,2,1,1.0,1.0,1.0,171.0,1,1125,9.0,8.0,10.0,10.0,10.0,9.0,1,6
3513,3744,3744,0,1,2,2,1.0,1.0,1.0,163.0,1,600,9.0,8.0,9.0,9.0,9.0,8.0,1,13
3514,3745,3745,0,17,2,1,1.0,1.0,1.0,163.0,2,7,10.0,10.0,9.0,10.0,9.0,10.0,0,2
3515,3746,3746,0,4,2,1,2.0,1.0,1.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3516,3747,3747,0,3,1,4,1.0,1.0,2.0,276.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,5
3518,3749,3749,0,25,1,4,1.0,1.0,2.0,578.0,28,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3519,3750,3750,0,6,1,2,1.0,1.0,1.0,250.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3520,3751,3751,0,4,2,2,1.0,1.0,1.0,285.0,3,7,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3521,3752,3752,1,3,2,2,1.0,1.0,1.0,211.0,1,30,10.0,10.0,10.0,10.0,10.0,10.0,1,9
3523,3754,3754,0,1,2,2,1.0,1.0,1.0,130.0,1,30000,10.0,10.0,10.0,10.0,10.0,10.0,0,4
3524,3755,3755,0,3,1,4,1.0,2.0,3.0,266.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
3525,3756,3756,0,18,2,2,1.0,1.0,2.0,285.0,3,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,1
3526,3757,3757,0,1,2,2,1.0,1.0,2.0,209.0,1,600,9.0,9.0,10.0,10.0,10.0,9.0,1,13
3527,3758,3758,0,1,2,3,1.0,1.0,2.0,203.0,1,600,10.0,10.0,10.0,10.0,10.0,10.0,1,13
3528,3759,3759,0,3,2,2,1.0,1.0,1.0,619.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,4
3529,3760,3760,0,4,2,2,1.0,1.0,2.0,100.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3530,3761,3761,0,5,2,2,1.0,1.0,1.0,74.0,1,1125,10.0,8.0,9.0,10.0,10.0,9.0,0,1
3531,3762,3762,0,12,2,2,1.0,1.0,1.0,326.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
3532,3763,3763,0,4,2,2,1.0,1.0,2.0,200.0,1,31,8.0,10.0,10.0,10.0,10.0,10.0,0,1
3535,3766,3766,0,3,2,2,1.0,1.0,1.0,201.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3536,3767,3767,0,1,2,4,1.0,2.0,2.0,200.0,1,1125,6.0,8.0,6.0,9.0,8.0,7.0,1,4
3537,3768,3768,0,3,1,3,1.0,1.0,2.0,285.0,2,1125,9.0,9.0,10.0,10.0,9.0,9.0,1,7
3538,3769,3769,0,3,1,2,1.0,1.0,1.0,330.0,1,1125,9.0,9.0,9.0,10.0,9.0,9.0,0,7
3539,3770,3770,0,3,2,3,1.0,1.0,3.0,279.0,1,24,5.0,5.0,5.0,5.0,5.0,5.0,0,7
3540,3771,3771,1,1,1,3,1.0,1.0,2.0,238.0,2,365,5.0,5.0,5.0,5.0,5.0,5.0,0,5
3541,3772,3772,0,1,2,2,1.0,1.0,1.0,177.0,1,600,8.0,8.0,9.0,10.0,10.0,8.0,1,13
3542,3773,3773,1,1,2,2,1.0,1.0,1.0,171.0,1,14,10.0,10.0,10.0,10.0,10.0,10.0,0,6
3543,3774,3774,0,4,2,1,1.0,1.0,1.0,125.0,1,2,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3544,3775,3775,0,15,2,2,1.0,2.0,1.0,80.0,7,1125,2.0,6.0,2.0,2.0,8.0,8.0,1,1
3545,3776,3776,0,4,2,1,1.0,1.0,1.0,80.0,15,600,10.0,7.0,9.0,8.0,10.0,10.0,0,1
3546,3777,3777,0,3,2,2,1.0,1.0,2.0,381.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3547,3778,3778,0,12,2,1,1.0,1.0,1.0,150.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3548,3779,3779,0,1,1,2,1.0,1.0,1.0,105.0,6,1125,2.0,2.0,8.0,2.0,2.0,4.0,0,1
3549,3780,3780,0,14,2,1,1.0,1.0,1.0,75.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3550,3781,3781,0,1,2,2,1.0,1.0,2.0,174.0,1,600,9.0,9.0,9.0,9.0,9.0,9.0,1,13
3551,3782,3782,1,1,1,2,1.0,1.0,1.0,171.0,2,1125,9.0,10.0,10.0,10.0,9.0,9.0,1,38
3552,3783,3783,0,1,2,3,1.0,1.0,3.0,203.0,1,600,9.0,9.0,10.0,10.0,9.0,9.0,1,13
3553,3784,3784,0,20,1,3,1.0,1.0,1.0,815.0,4,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3554,3785,3785,0,2,2,2,1.0,2.0,1.0,167.0,4,1125,9.0,6.0,9.0,9.0,9.0,8.0,1,1
3555,3786,3786,0,1,2,2,1.0,1.0,1.0,161.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3556,3787,3787,0,1,1,4,2.0,2.0,2.0,200.0,15,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,3
3557,3788,3788,0,1,2,2,1.0,1.0,1.0,105.0,1,30000,10.0,10.0,10.0,10.0,4.0,10.0,1,4
3558,3789,3789,0,1,2,2,1.0,1.0,1.0,105.0,1,1125,6.0,6.0,10.0,10.0,10.0,6.0,0,4
3559,3790,3790,0,7,4,2,1.0,1.0,1.0,433.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3560,3791,3791,0,3,2,2,1.0,1.0,1.0,544.0,1,129,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3561,3792,3792,0,10,2,3,1.0,1.0,2.0,298.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3562,3793,3793,0,3,2,2,1.0,1.0,1.0,644.0,1,60,9.0,9.0,9.0,9.0,10.0,9.0,1,5
3564,3795,3795,0,3,2,2,1.0,1.0,1.0,644.0,1,60,9.0,10.0,10.0,9.0,10.0,10.0,0,5
3565,3796,3796,0,3,2,3,1.0,1.0,3.0,805.0,1,60,10.0,10.0,10.0,10.0,10.0,9.0,0,5
3566,3797,3797,0,4,2,1,1.0,1.0,1.0,761.0,140,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,10
3567,3798,3798,0,5,2,1,1.0,1.0,1.0,143.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3568,3799,3799,1,6,2,2,2.0,1.0,1.0,362.0,3,30,10.0,10.0,10.0,10.0,10.0,10.0,0,4
3569,3800,3800,1,6,2,2,2.0,1.0,2.0,244.0,3,30,10.0,10.0,10.0,10.0,10.0,10.0,0,4
3570,3801,3801,1,6,2,2,2.0,1.0,2.0,155.0,3,14,10.0,10.0,10.0,10.0,10.0,10.0,0,4
3571,3802,3802,0,4,2,2,1.0,1.0,1.0,150.0,1,1125,2.0,2.0,2.0,2.0,6.0,2.0,1,1
3572,3803,3803,0,5,4,2,1.0,1.0,1.0,100.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3573,3804,3804,0,1,2,2,2.0,1.0,1.0,181.0,1,600,9.0,9.0,9.0,10.0,9.0,9.0,1,13
3574,3805,3805,0,2,2,1,1.0,1.0,1.0,750.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3575,3806,3806,0,1,1,2,1.0,1.0,1.0,476.0,2,1125,10.0,10.0,10.0,9.0,10.0,10.0,0,18
3576,3807,3807,0,12,2,1,1.0,1.0,1.0,571.0,1,2,8.0,10.0,10.0,10.0,10.0,10.0,0,1
3577,3808,3808,0,11,2,2,1.0,2.0,0.0,100.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
3578,3809,3809,0,3,2,1,1.0,1.0,1.0,70.0,1,1125,10.0,10.0,9.0,10.0,10.0,10.0,0,1
3579,3810,3810,0,4,1,3,1.0,2.0,3.0,381.0,7,60,5.0,5.0,5.0,5.0,5.0,5.0,1,2
3580,3811,3811,0,1,2,2,1.0,1.0,1.0,188.0,3,1125,8.0,9.0,9.0,10.0,9.0,9.0,0,9
3581,3812,3812,0,5,2,2,1.0,1.0,1.0,158.0,2,30,5.0,5.0,5.0,5.0,5.0,5.0,0,2
3583,3814,3814,0,5,2,6,1.0,2.0,2.0,931.0,3,999,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3584,3815,3815,0,2,2,2,2.0,1.0,1.0,381.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3585,3816,3816,0,1,2,2,2.0,1.0,1.0,182.0,1,600,9.0,9.0,10.0,10.0,9.0,9.0,1,13
3586,3817,3817,0,5,2,2,1.0,1.0,1.0,428.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3587,3818,3818,0,2,2,2,1.0,1.0,2.0,561.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,19
3588,3819,3819,0,8,2,1,1.0,1.0,1.0,80.0,3,360,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3589,3820,3820,1,19,1,2,1.0,1.0,1.0,180.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
3590,3821,3821,0,33,2,2,1.0,1.0,2.0,187.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3591,3822,3822,0,19,2,1,1.0,1.0,1.0,200.0,4,30,10.0,10.0,10.0,10.0,10.0,10.0,0,1
3592,3823,3823,0,5,2,1,1.0,1.0,1.0,257.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3593,3824,3824,0,4,2,1,0.0,1.0,1.0,148.0,2,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3595,3826,3826,0,4,2,2,1.0,1.0,2.0,285.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3596,3827,3827,1,1,2,2,1.0,1.0,1.0,171.0,1,14,10.0,10.0,10.0,10.0,9.0,10.0,0,6
3597,3828,3828,0,6,2,1,1.0,1.0,1.0,241.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3599,3830,3830,0,1,1,3,1.0,1.0,1.0,761.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3600,3831,3831,0,3,1,4,1.0,1.0,2.0,233.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3601,3832,3832,0,1,2,3,1.0,1.0,3.0,205.0,1,600,9.0,7.0,8.0,10.0,10.0,7.0,1,13
3602,3833,3833,0,2,1,4,1.0,1.0,1.0,333.0,14,180,10.0,10.0,10.0,10.0,10.0,10.0,0,10
3603,3834,3834,0,5,2,2,1.0,1.0,1.0,171.0,1,15,10.0,10.0,10.0,10.0,10.0,10.0,0,1
3604,3835,3835,0,4,2,1,1.0,1.0,1.0,150.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3605,3836,3836,0,4,2,1,1.0,1.0,1.0,190.0,1,4,10.0,10.0,10.0,10.0,10.0,10.0,1,1
3606,3837,3837,0,33,2,2,1.0,1.0,1.0,150.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3607,3838,3838,1,1,1,5,1.0,2.0,4.0,438.0,7,1125,8.0,9.0,10.0,10.0,7.0,8.0,0,11
3608,3839,3839,0,2,2,1,1.0,1.0,1.0,476.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3609,3840,3840,0,2,4,4,1.0,1.0,2.0,350.0,1,1125,2.0,2.0,2.0,2.0,8.0,4.0,1,4
3610,3841,3841,0,2,1,2,1.0,1.0,1.0,250.0,1,1125,6.0,6.0,9.0,9.0,7.0,7.0,1,4
3611,3842,3842,0,2,3,2,1.0,1.0,1.0,225.0,1,1125,4.0,8.0,10.0,10.0,10.0,6.0,1,4
3612,3843,3843,0,2,2,2,1.0,1.0,2.0,65.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3613,3844,3844,0,15,2,1,1.0,1.0,1.0,163.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3614,3845,3845,0,4,1,3,1.0,1.0,1.0,250.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3615,3846,3846,0,7,2,2,1.0,1.0,1.0,120.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3616,3847,3847,0,2,1,2,1.0,1.0,1.0,124.0,2,30,10.0,10.0,10.0,10.0,10.0,10.0,0,1
3617,3848,3848,0,3,1,4,1.0,1.0,2.0,476.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,7
3618,3849,3849,0,2,2,4,1.0,1.0,3.0,805.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
3619,3850,3850,0,4,1,4,1.0,1.0,1.0,195.0,30,365,8.0,8.0,8.0,10.0,10.0,8.0,1,2
3620,3851,3851,0,6,2,1,1.0,1.0,1.0,120.0,2,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3621,3852,3852,0,20,2,1,1.0,1.0,1.0,326.0,3,16,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3622,3853,3853,1,3,1,2,1.0,1.0,3.0,419.0,2,1125,9.0,9.0,10.0,10.0,10.0,10.0,0,4
3623,3854,3854,0,2,2,2,1.0,1.0,1.0,145.0,1,40,10.0,9.0,10.0,10.0,10.0,10.0,0,2
3624,3855,3855,0,3,1,6,2.0,2.0,1.0,120.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3625,3856,3856,0,3,3,2,1.0,1.0,1.0,152.0,2,1125,9.0,8.0,10.0,9.0,10.0,9.0,1,9
3626,3857,3857,0,1,1,3,1.0,1.0,1.0,476.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3628,3859,3859,0,5,2,4,1.0,1.0,3.0,228.0,1,4,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3629,3860,3860,0,3,2,2,1.0,1.0,2.0,153.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3630,3861,3861,0,2,2,1,2.0,1.0,1.0,201.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3631,3862,3862,0,3,1,5,2.0,2.0,4.0,400.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,3
3632,3863,3863,0,3,2,2,1.0,1.0,1.0,476.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
3633,3864,3864,0,1,2,2,1.0,1.0,2.0,150.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
3634,3865,3865,0,4,2,2,1.0,1.0,1.0,238.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3635,3866,3866,1,1,1,6,2.0,2.0,3.0,447.0,3,1124,10.0,9.0,10.0,10.0,10.0,9.0,1,8
3636,3867,3867,0,14,2,2,1.0,1.0,2.0,150.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3637,3868,3868,0,1,1,4,1.0,1.0,3.0,952.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
3638,3870,3870,0,10,1,4,1.0,1.0,1.0,300.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
3639,3871,3871,1,4,1,3,1.0,2.0,2.0,282.0,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
3640,3872,3872,0,1,2,1,1.0,1.0,1.0,322.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3641,3873,3873,0,1,1,2,1.0,1.0,1.0,571.0,2,16,10.0,10.0,10.0,10.0,10.0,10.0,1,18
3643,3875,3875,0,15,4,2,1.0,1.0,1.0,692.0,2,11,9.0,9.0,9.0,9.0,9.0,10.0,0,1
3644,3876,3876,0,2,2,1,1.0,1.0,1.0,201.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3645,3877,3877,0,3,2,3,1.0,1.0,2.0,847.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
3646,3878,3878,0,5,2,2,1.0,1.0,1.0,805.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
3647,3879,3879,0,2,1,4,1.0,1.0,3.0,644.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
3649,3881,3881,0,4,2,1,1.0,1.0,1.0,124.0,183,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3650,3882,3882,1,12,1,4,1.0,1.0,2.0,300.0,2,365,9.0,10.0,10.0,9.0,10.0,9.0,1,3
3651,3883,3883,0,13,2,2,1.0,1.0,1.0,611.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3652,3884,3884,0,4,2,1,1.0,1.0,1.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3653,3885,3885,1,4,2,2,1.0,1.0,1.0,205.0,2,5,10.0,10.0,10.0,10.0,10.0,10.0,0,1
3654,3886,3886,0,1,2,2,1.0,1.0,3.0,159.0,2,1125,9.0,7.0,10.0,10.0,10.0,9.0,0,1
3655,3887,3887,0,3,2,2,1.0,1.0,2.0,805.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3656,3888,3888,0,6,2,1,1.0,1.0,1.0,121.0,1,2,8.0,7.0,6.0,8.0,8.0,8.0,1,1
3657,3889,3889,0,10,1,2,1.0,1.0,1.0,626.0,2,7,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3658,3890,3890,0,1,2,1,1.0,1.0,1.0,162.0,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
3659,3891,3891,0,2,2,1,1.0,1.0,1.0,150.0,2,15,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3660,3892,3892,0,5,2,2,1.0,1.0,1.0,209.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
3661,3893,3893,0,4,2,2,1.0,1.0,2.0,100.0,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,1
3662,3894,3894,0,3,1,4,1.0,1.0,3.0,338.0,2,1125,9.0,9.0,10.0,10.0,10.0,9.0,0,10
3663,3895,3895,0,3,1,4,1.0,1.0,3.0,885.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
